City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Desc
773,Rikitea,PF,-23.1203,-134.9692,68.85,53,76,17.83,broken clouds
774,Khandyga,RU,62.6667,135.6,61.45,97,61,4.0,light rain
775,Skibbereen,IE,51.55,-9.2667,69.6,76,13,15.73,few clouds
776,Butaritari,KI,3.0707,172.7902,79.79,70,100,18.19,overcast clouds
777,Hobart,AU,-42.8794,147.3294,53.46,74,75,1.01,broken clouds
778,Mataura,NZ,-46.1927,168.8643,41.49,87,29,3.78,light rain
779,Port Alfred,ZA,-33.5906,26.891,62.13,62,0,18.45,clear sky
780,San Lorenzo,PY,-25.3333,-57.5333,93.24,17,20,12.66,few clouds
781,Hilo,US,19.7297,-155.09,72.63,92,17,1.01,few clouds
782,Busselton,AU,-33.65,115.3333,53.1,73,80,16.49,broken clouds
783,Arraial Do Cabo,BR,-22.9661,-42.0278,82.36,61,0,10.36,clear sky
784,Port Alfred,ZA,-33.5906,26.891,62.13,62,0,18.45,clear sky
785,Hilo,US,19.7297,-155.09,72.63,92,17,1.01,few clouds
786,Mataura,NZ,-46.1927,168.8643,41.49,87,29,3.78,light rain
787,Saint-Philippe,RE,-21.3585,55.7679,72.95,73,7,8.72,clear sky
788,Roald,NO,62.5833,6.1333,62.17,67,20,11.5,few clouds
789,Kapaa,US,22.0752,-159.319,75.52,81,90,9.22,light rain
790,Punta Arenas,CL,-53.15,-70.9167,33.91,69,75,6.91,broken clouds
791,Asau,RO,46.4333,26.4,79.39,47,100,3.31,overcast clouds
792,San Agustin,MX,20.5333,-103.4667,69.51,88,59,3.15,broken clouds
793,Bagdarin,RU,54.4333,113.6,50.76,91,100,3.56,overcast clouds
794,Kodiak,US,57.79,-152.4072,48.92,70,100,3.38,overcast clouds
795,Cherskiy,RU,68.75,161.3,57.58,60,100,7.67,overcast clouds
796,Hithadhoo,MV,-0.6,73.0833,83.37,71,1,12.82,clear sky
797,Sokoni,TZ,-6.4333,39.55,77.27,79,0,12.97,clear sky
798,Rikitea,PF,-23.1203,-134.9692,68.85,53,76,17.83,broken clouds
799,Cabedelo,BR,-6.9811,-34.8339,80.29,69,2,13.49,clear sky
800,Hilo,US,19.7297,-155.09,72.63,92,17,1.01,few clouds
801,Ribeira Grande,PT,38.5167,-28.7,77.4,73,20,9.22,few clouds
802,Ankola,IN,14.6667,74.3,78.37,85,20,3.6,few clouds
803,Ushuaia,AR,-54.8,-68.3,35.22,80,0,5.75,clear sky
804,Victoria,HK,22.2855,114.1577,86.32,80,100,1.99,overcast clouds
805,Puerto Ayora,EC,-0.7393,-90.3518,71.56,96,95,5.01,light rain
806,Albany,US,42.6001,-73.9662,82.15,81,94,5.14,overcast clouds
807,Rikitea,PF,-23.1203,-134.9692,68.85,53,76,17.83,broken clouds
808,Sirsi,IN,14.6167,74.85,69.93,93,56,4.94,broken clouds
809,Ushuaia,AR,-54.8,-68.3,35.22,80,0,5.75,clear sky
810,Georgetown,MY,5.4112,100.3354,82.89,81,20,0.0,heavy intensity rain
811,Carnarvon,AU,-24.8667,113.6333,64.83,70,0,23.47,clear sky
812,Shingu,JP,33.7333,135.9833,79.92,93,97,4.18,overcast clouds
813,Cape Town,ZA,-33.9258,18.4232,61.21,65,40,5.99,scattered clouds
814,Nanortalik,GL,60.1432,-45.2371,48.34,74,87,5.17,overcast clouds
815,Maniitsoq,GL,65.4167,-52.9,46.71,83,69,9.71,broken clouds
816,Vaini,TO,-21.2,-175.2,69.96,100,75,5.75,light rain
817,Gediz,TR,39.0417,29.41,90.39,12,0,9.26,clear sky
818,Albany,US,42.6001,-73.9662,82.15,81,94,5.14,overcast clouds
819,Port Hedland,AU,-20.3167,118.5667,66.25,82,0,6.91,clear sky
820,Inirida,CO,3.8653,-67.9239,88.72,56,11,2.42,few clouds
821,San Jose,US,37.3394,-121.895,63.01,84,40,1.01,smoke
822,Yellowknife,CA,62.456,-114.3525,46.92,81,20,6.91,few clouds
823,Katherine,AU,-14.4667,132.2667,62.92,59,0,3.44,clear sky
824,Snoghoj,DK,55.5225,9.7213,70.45,60,54,2.93,broken clouds
825,Vardo,NO,70.3705,31.1107,46.15,79,100,16.82,overcast clouds
826,Beringovskiy,RU,63.05,179.3167,49.41,88,100,4.41,overcast clouds
827,Yumen,CN,40.2833,97.2,76.5,17,100,13.29,overcast clouds
828,Yulara,AU,-25.2406,130.9889,65.8,27,0,4.61,clear sky
829,Mahibadhoo,MV,3.7833,72.9667,82.94,69,6,9.24,clear sky
830,Lang Suan,TH,9.9456,99.0785,77.5,90,41,4.72,scattered clouds
831,Wau,SS,7.7029,27.9953,82.04,69,88,3.8,overcast clouds
832,Waspan,NI,14.7419,-83.9717,79.95,87,100,1.1,overcast clouds
833,Rikitea,PF,-23.1203,-134.9692,68.85,53,76,17.83,broken clouds
834,Paamiut,GL,61.994,-49.6678,50.94,62,98,5.1,overcast clouds
835,Yellowknife,CA,62.456,-114.3525,46.92,81,20,6.91,few clouds
836,Mehran,IR,33.1222,46.1646,105.69,9,0,17.09,clear sky
837,Mataura,NZ,-46.1927,168.8643,41.49,87,29,3.78,light rain
838,Narrabri,AU,-30.3167,149.7833,59.7,55,66,4.54,broken clouds
839,Rikitea,PF,-23.1203,-134.9692,68.85,53,76,17.83,broken clouds
840,Tabou,CI,4.423,-7.3528,77.67,82,72,10.07,light rain
841,Mataura,NZ,-46.1927,168.8643,41.49,87,29,3.78,light rain
842,Belmonte,BR,-15.8631,-38.8828,78.33,60,5,7.45,clear sky
843,Benguela,AO,-12.5763,13.4055,74.37,74,46,11.14,scattered clouds
844,Pasni,PK,25.2631,63.471,78.93,84,1,9.19,clear sky
845,Gemena,CD,3.25,19.7667,71.49,98,100,2.73,overcast clouds
846,Rayagada,IN,19.1667,83.4167,77.38,94,49,3.87,scattered clouds
847,Pecos,US,31.4229,-103.4932,81.3,78,1,0.0,clear sky
848,Chuy,UY,-33.6971,-53.4616,59.47,52,82,9.19,broken clouds
849,Progreso,MX,21.2833,-89.6667,85.1,66,22,11.86,few clouds
850,Port Elizabeth,ZA,-33.918,25.5701,62.89,63,0,18.41,clear sky
851,Kapaa,US,22.0752,-159.319,75.52,81,90,9.22,light rain
852,Rudnogorsk,RU,57.2639,103.7519,59.16,60,93,4.79,overcast clouds
853,Kaduy,RU,59.2,37.15,69.84,52,4,1.32,clear sky
854,Punta Arenas,CL,-53.15,-70.9167,33.91,69,75,6.91,broken clouds
855,Jutai,BR,-5.1833,-68.9,88.48,50,64,1.52,broken clouds
856,Bambous Virieux,MU,-20.3428,57.7575,73.65,73,75,3.44,broken clouds
857,Mataura,NZ,-46.1927,168.8643,41.49,87,29,3.78,light rain
858,Pierre,US,44.3683,-100.351,67.05,76,0,8.99,clear sky
859,Buchanan,LR,5.8808,-10.0467,85.96,79,59,10.45,light rain
860,Taphan Hin,TH,16.2209,100.4198,83.34,70,39,4.34,scattered clouds
861,Yeppoon,AU,-23.1333,150.7333,58.78,85,0,3.22,clear sky
862,Geraldton,AU,-28.7667,114.6,55.81,94,75,5.75,drizzle
863,Ushuaia,AR,-54.8,-68.3,35.22,80,0,5.75,clear sky
864,Busselton,AU,-33.65,115.3333,53.1,73,80,16.49,broken clouds
865,Rikitea,PF,-23.1203,-134.9692,68.85,53,76,17.83,broken clouds
866,Ust-Nera,RU,64.5667,143.2,60.39,98,100,5.35,moderate rain
867,Marzuq,YE,14.4,46.4667,88.5,35,74,6.46,broken clouds
868,Qaanaaq,GL,77.484,-69.3632,38.44,82,100,4.29,overcast clouds
869,Victoria,HK,22.2855,114.1577,86.32,80,100,1.99,overcast clouds
870,Gravdal,NO,68.1214,13.5031,48.36,68,93,15.68,overcast clouds
871,Pitimbu,BR,-7.4706,-34.8086,80.35,67,7,11.3,clear sky
872,Mataura,NZ,-46.1927,168.8643,41.49,87,29,3.78,light rain
873,Bandarbeyla,SO,9.4942,50.8122,78.04,82,11,32.46,few clouds
874,Hobart,AU,-42.8794,147.3294,53.46,74,75,1.01,broken clouds
875,Aklavik,CA,68.2191,-135.0107,48.92,75,99,9.51,overcast clouds
876,Punta Arenas,CL,-53.15,-70.9167,33.91,69,75,6.91,broken clouds
877,Arraial Do Cabo,BR,-22.9661,-42.0278,82.36,61,0,10.36,clear sky
878,Beloha,MG,-25.1667,45.05,68.45,72,54,12.93,broken clouds
879,Mataura,NZ,-46.1927,168.8643,41.49,87,29,3.78,light rain
880,Ulladulla,AU,-35.35,150.4667,52.88,77,0,4.27,clear sky
881,Biltine,TD,14.5333,20.9167,95.31,28,11,1.39,few clouds
882,Sayyan,YE,15.1718,44.3244,72.12,34,95,11.52,overcast clouds
883,Hobart,AU,-42.8794,147.3294,53.46,74,75,1.01,broken clouds
884,Kargil,IN,34.5667,76.1,64.04,41,100,7.67,overcast clouds
885,Itarema,BR,-2.9248,-39.9167,88.99,44,6,19.28,clear sky
886,Mataura,NZ,-46.1927,168.8643,41.49,87,29,3.78,light rain
887,Margate,GB,51.3813,1.3862,67.86,83,100,8.63,overcast clouds
888,Roma,US,43.2128,-75.4557,80.74,76,1,4.61,clear sky
889,Longyearbyen,SJ,78.2186,15.6401,40.84,75,75,5.75,broken clouds
890,Poya,NC,-21.35,165.15,68.04,88,11,3.38,few clouds
891,Richton Park,US,41.4845,-87.7034,84.67,68,1,8.05,clear sky
892,Kavieng,PG,-2.5744,150.7967,81.72,80,100,15.99,overcast clouds
893,Qaanaaq,GL,77.484,-69.3632,38.44,82,100,4.29,overcast clouds
894,Busselton,AU,-33.65,115.3333,53.1,73,80,16.49,broken clouds
895,Cape Town,ZA,-33.9258,18.4232,61.21,65,40,5.99,scattered clouds
896,Ayorou,NE,14.7308,0.9174,97.45,35,100,6.51,overcast clouds
897,Hobart,AU,-42.8794,147.3294,53.46,74,75,1.01,broken clouds
898,Mataura,NZ,-46.1927,168.8643,41.49,87,29,3.78,light rain
899,Oistins,BB,13.0667,-59.5333,83.25,74,37,16.15,scattered clouds
900,Anadyr,RU,64.75,177.4833,41.5,93,0,0.0,clear sky
901,Hilo,US,19.7297,-155.09,72.63,92,17,1.01,few clouds
902,Qaanaaq,GL,77.484,-69.3632,38.44,82,100,4.29,overcast clouds
903,Butaritari,KI,3.0707,172.7902,79.79,70,100,18.19,overcast clouds
904,Hilo,US,19.7297,-155.09,72.63,92,17,1.01,few clouds
905,Pangnirtung,CA,66.1451,-65.7125,42.8,100,90,8.05,overcast clouds
906,Luderitz,NA,-26.6481,15.1594,63.03,48,0,31.59,clear sky
907,Jiayuguan,CN,39.8167,98.3,74.91,19,85,11.39,overcast clouds
908,Saint George,US,37.1041,-113.5841,79.54,42,0,3.0,clear sky
909,San Andres,CO,12.5847,-81.7006,82.36,74,100,11.92,overcast clouds
910,Hermanus,ZA,-34.4187,19.2345,59.81,60,4,10.29,clear sky
911,Iqaluit,CA,63.7506,-68.5145,49.1,63,14,5.86,few clouds
912,Bluff,NZ,-46.6,168.3333,41.81,78,66,16.33,broken clouds
913,Hermanus,ZA,-34.4187,19.2345,59.81,60,4,10.29,clear sky
914,Bredasdorp,ZA,-34.5322,20.0403,61.92,48,56,11.5,broken clouds
915,Tomatlan,MX,19.9333,-105.25,81.59,89,45,1.63,scattered clouds
916,Georgetown,MY,5.4112,100.3354,82.89,81,20,0.0,heavy intensity rain
917,Saint-Philippe,RE,-21.3585,55.7679,72.95,73,7,8.72,clear sky
918,Port Alfred,ZA,-33.5906,26.891,62.13,62,0,18.45,clear sky
919,Mataura,NZ,-46.1927,168.8643,41.49,87,29,3.78,light rain
920,Plettenberg Bay,ZA,-34.0527,23.3716,56.97,71,47,8.97,scattered clouds
921,Bredasdorp,ZA,-34.5322,20.0403,61.92,48,56,11.5,broken clouds
922,Ponta Do Sol,PT,32.6667,-17.1,82.0,64,12,2.13,few clouds
923,Tasiilaq,GL,65.6145,-37.6368,50.16,94,100,7.23,overcast clouds
924,Bluff,NZ,-46.6,168.3333,41.81,78,66,16.33,broken clouds
925,East London,ZA,-33.0153,27.9116,63.54,63,0,21.85,clear sky
926,Soyo,AO,-6.1349,12.3689,75.76,72,20,11.36,few clouds
927,Carnarvon,AU,-24.8667,113.6333,64.83,70,0,23.47,clear sky
928,Preobrazheniye,RU,42.9019,133.9064,68.27,98,100,13.69,moderate rain
929,Ozu,JP,33.5,132.55,75.07,93,100,7.56,overcast clouds
930,Cavalcante,BR,-13.7975,-47.4583,82.94,31,5,8.68,clear sky
931,Ushuaia,AR,-54.8,-68.3,35.22,80,0,5.75,clear sky
932,Birao,CF,10.2849,22.7882,81.88,68,23,4.54,few clouds
933,Yellowknife,CA,62.456,-114.3525,46.92,81,20,6.91,few clouds
934,Caxito,AO,-8.5785,13.6643,75.85,45,2,11.21,clear sky
935,Esso,RU,55.9333,158.7,50.61,91,43,1.77,scattered clouds
936,Taltal,CL,-25.4,-70.4833,65.59,63,2,4.99,clear sky
937,Kamaishi,JP,39.2667,141.8833,72.46,98,98,2.53,overcast clouds
938,Marathon,US,44.9,-89.7668,74.73,86,90,1.01,overcast clouds
939,Ilulissat,GL,69.2167,-51.1,45.99,62,82,3.36,broken clouds
940,Arraial Do Cabo,BR,-22.9661,-42.0278,82.36,61,0,10.36,clear sky
941,Gannan,CN,47.9147,123.5031,61.88,91,100,5.08,overcast clouds
942,Hermanus,ZA,-34.4187,19.2345,59.81,60,4,10.29,clear sky
943,Sao Joao Da Barra,BR,-21.6403,-41.0511,75.88,64,1,14.7,clear sky
944,Puerto Ayora,EC,-0.7393,-90.3518,71.56,96,95,5.01,light rain
945,Kargasok,RU,59.0556,80.8572,50.58,94,100,9.86,overcast clouds
946,Kodiak,US,57.79,-152.4072,48.92,70,100,3.38,overcast clouds
947,East London,ZA,-33.0153,27.9116,63.54,63,0,21.85,clear sky
948,Kapaa,US,22.0752,-159.319,75.52,81,90,9.22,light rain
949,Aswan,EG,24.0934,32.907,105.17,10,0,15.32,clear sky
950,Bandarbeyla,SO,9.4942,50.8122,78.04,82,11,32.46,few clouds
951,Rio Gallegos,AR,-51.6226,-69.2181,36.57,55,4,8.93,clear sky
952,Chilliwack,CA,49.1747,-121.9443,61.93,93,83,0.0,broken clouds
953,Vaini,TO,-21.2,-175.2,69.96,100,75,5.75,light rain
954,Kawalu,ID,-7.3817,108.2082,70.27,98,100,0.63,overcast clouds
955,Sept-Iles,CA,50.2001,-66.3821,67.24,59,75,3.0,broken clouds
956,Sitka,US,57.0531,-135.33,55.29,82,90,5.75,light rain
957,Hithadhoo,MV,-0.6,73.0833,83.37,71,1,12.82,clear sky
958,Humboldt,US,40.6665,-123.9178,48.56,77,39,1.34,scattered clouds
959,Sambava,MG,-14.2667,50.1667,72.9,76,0,13.18,clear sky
960,Yenagoa,NG,4.9247,6.2642,81.3,75,91,7.47,moderate rain
961,Butaritari,KI,3.0707,172.7902,79.79,70,100,18.19,overcast clouds
962,Punta Arenas,CL,-53.15,-70.9167,33.91,69,75,6.91,broken clouds
963,Tuktoyaktuk,CA,69.4541,-133.0374,45.28,81,100,5.32,overcast clouds
964,Tolaga Bay,NZ,-38.3667,178.3,47.3,64,58,3.74,broken clouds
965,Albany,US,42.6001,-73.9662,82.15,81,94,5.14,overcast clouds
966,Lugovoy,KZ,42.9472,72.7644,78.12,27,71,6.08,broken clouds
967,Cape Town,ZA,-33.9258,18.4232,61.21,65,40,5.99,scattered clouds
968,Dunedin,NZ,-45.8742,170.5036,46.8,63,78,14.0,broken clouds
969,Bilma,NE,18.6853,12.9164,105.1,14,9,4.29,clear sky
970,Carutapera,BR,-1.195,-46.02,87.8,55,29,10.74,scattered clouds
971,Andenes,NO,69.3143,16.1194,46.38,76,75,13.8,broken clouds
972,Ushuaia,AR,-54.8,-68.3,35.22,80,0,5.75,clear sky
973,Asau,RO,46.4333,26.4,79.39,47,100,3.31,overcast clouds
974,Fort Nelson,CA,58.8053,-122.7002,49.78,80,94,5.93,overcast clouds
975,Pisco,PE,-13.7,-76.2167,62.02,84,68,2.93,broken clouds
976,Saint George,US,37.1041,-113.5841,79.54,42,0,3.0,clear sky
977,Albany,US,42.6001,-73.9662,82.15,81,94,5.14,overcast clouds
978,Airai,TL,-8.9266,125.4092,55.42,71,100,3.09,overcast clouds
979,Atasu,KZ,48.6814,71.6433,77.02,31,0,14.07,clear sky
980,Georgetown,MY,5.4112,100.3354,82.89,81,20,0.0,heavy intensity rain
981,Yellowknife,CA,62.456,-114.3525,46.92,81,20,6.91,few clouds
982,Pevek,RU,69.7008,170.3133,41.2,96,100,4.83,moderate rain
983,Egyek,HU,47.6333,20.9,80.82,25,14,6.93,few clouds
984,Ushuaia,AR,-54.8,-68.3,35.22,80,0,5.75,clear sky
985,Nishihara,JP,26.1842,127.7558,81.68,83,20,6.91,few clouds
986,Kapaa,US,22.0752,-159.319,75.52,81,90,9.22,light rain
987,Agadez,NE,19.75,10.25,105.12,9,2,15.5,clear sky
988,Ushuaia,AR,-54.8,-68.3,35.22,80,0,5.75,clear sky
989,Bredasdorp,ZA,-34.5322,20.0403,61.92,48,56,11.5,broken clouds
990,Yar-Sale,RU,66.8333,70.8333,64.49,63,14,12.41,few clouds
991,Alice Springs,AU,-23.7,133.8833,56.75,24,0,4.61,clear sky
992,Talnakh,RU,69.4865,88.3972,49.15,83,100,13.76,light rain
993,Vaini,TO,-21.2,-175.2,69.96,100,75,5.75,light rain
994,Puerto Ayora,EC,-0.7393,-90.3518,71.56,96,95,5.01,light rain
995,Izberbash,RU,42.5696,47.8645,82.45,62,26,2.75,scattered clouds
996,Mikuni,JP,36.2171,136.1519,74.46,92,100,10.6,overcast clouds
997,Hirara,JP,24.8,125.2833,83.14,77,86,21.63,overcast clouds
998,Caravelas,BR,-17.7125,-39.2481,80.56,49,12,8.93,few clouds
999,Port Alfred,ZA,-33.5906,26.891,62.13,62,0,18.45,clear sky
1000,Talnakh,RU,69.4865,88.3972,49.15,83,100,13.76,light rain
1001,Coffs Harbour,AU,-30.3,153.1333,57.13,94,4,3.44,clear sky
1002,Hermanus,ZA,-34.4187,19.2345,59.81,60,4,10.29,clear sky
1003,Castro,BR,-24.7911,-50.0119,78.69,30,0,4.88,clear sky
1004,Cape Town,ZA,-33.9258,18.4232,61.21,65,40,5.99,scattered clouds
1005,Rikitea,PF,-23.1203,-134.9692,68.85,53,76,17.83,broken clouds
1006,Wiarton,CA,44.7407,-81.1332,82.24,56,45,3.13,scattered clouds
1007,Peniche,PT,39.3558,-9.3811,85.48,71,4,10.63,clear sky
1008,Rikitea,PF,-23.1203,-134.9692,68.85,53,76,17.83,broken clouds
1009,Bredasdorp,ZA,-34.5322,20.0403,61.92,48,56,11.5,broken clouds
1010,Arraial Do Cabo,BR,-22.9661,-42.0278,82.36,61,0,10.36,clear sky
1011,Jacksonville,US,30.3322,-81.6556,91.62,67,75,1.99,haze
1012,Preobrazheniye,RU,42.9019,133.9064,68.27,98,100,13.69,moderate rain
1013,Lokosovo,RU,61.1333,74.8167,68.95,81,39,5.64,scattered clouds
1014,Tuktoyaktuk,CA,69.4541,-133.0374,45.28,81,100,5.32,overcast clouds
1015,Cidreira,BR,-30.1811,-50.2056,63.64,84,17,9.62,few clouds
1016,Camargo,MX,27.6667,-105.1667,72.23,73,99,4.38,overcast clouds
1017,Albany,US,42.6001,-73.9662,82.15,81,94,5.14,overcast clouds
1018,Atuona,PF,-9.8,-139.0333,76.86,73,23,18.12,few clouds
1019,Mountain Home,US,43.133,-115.6912,61.21,42,100,1.1,overcast clouds
1020,Te Anau,NZ,-45.4167,167.7167,41.5,94,100,6.06,overcast clouds
1021,Ushuaia,AR,-54.8,-68.3,35.22,80,0,5.75,clear sky
1022,Pisco,PE,-13.7,-76.2167,62.02,84,68,2.93,broken clouds
1023,Gizo,SB,-8.103,156.8419,80.74,77,78,6.6,broken clouds
1024,Luanda,AO,-8.8368,13.2343,74.73,76,6,13.31,clear sky
1025,Yellowknife,CA,62.456,-114.3525,46.92,81,20,6.91,few clouds
1026,Pilot Butte,CA,50.4668,-104.4178,56.79,85,1,11.92,clear sky
1027,Moerai,PF,-22.4333,-151.3333,71.82,69,100,18.5,overcast clouds
1028,Port Alfred,ZA,-33.5906,26.891,62.13,62,0,18.45,clear sky
1029,Artyom,AZ,40.4723,50.333,87.94,54,57,9.22,broken clouds
1030,Acari,PE,-15.4311,-74.6158,68.54,59,51,6.76,broken clouds
1031,Ushuaia,AR,-54.8,-68.3,35.22,80,0,5.75,clear sky
1032,Lorengau,PG,-2.0226,147.2712,78.71,88,100,15.41,heavy intensity rain
1033,Ushuaia,AR,-54.8,-68.3,35.22,80,0,5.75,clear sky
1034,Caravelas,BR,-17.7125,-39.2481,80.56,49,12,8.93,few clouds
1035,Tumpat,MY,6.1978,102.171,79.5,81,35,1.39,scattered clouds
1036,Atuona,PF,-9.8,-139.0333,76.86,73,23,18.12,few clouds
1037,Unai,BR,-16.3575,-46.9061,83.84,31,31,6.87,scattered clouds
1038,Port Alfred,ZA,-33.5906,26.891,62.13,62,0,18.45,clear sky
1039,Cape Town,ZA,-33.9258,18.4232,61.21,65,40,5.99,scattered clouds
1040,Punta Arenas,CL,-53.15,-70.9167,33.91,69,75,6.91,broken clouds
1041,Puertollano,ES,38.6871,-4.1073,96.19,11,1,8.5,clear sky
1042,Punta Arenas,CL,-53.15,-70.9167,33.91,69,75,6.91,broken clouds
1043,Mataura,NZ,-46.1927,168.8643,41.49,87,29,3.78,light rain
1044,Puerto Ayora,EC,-0.7393,-90.3518,71.56,96,95,5.01,light rain
1045,Ushuaia,AR,-54.8,-68.3,35.22,80,0,5.75,clear sky
1046,Asau,RO,46.4333,26.4,79.39,47,100,3.31,overcast clouds
1047,Port Alfred,ZA,-33.5906,26.891,62.13,62,0,18.45,clear sky
1048,Butaritari,KI,3.0707,172.7902,79.79,70,100,18.19,overcast clouds
